Reg_id,Gender,Age,Construction,New Construction,Elevator,Floors,Floor_area,Rooms,Bathrooms,Ceiling_height,Floor,Balcony,Furnished,Renovation,Children Welcome,Pets Allowed,Utility Payments,Address,Price,Currency,Duration,Date,Amenities,Appliances,Parking,Index,EXCLUDED_ID,REASON,Monthly USD Price
1,Female,18,Monolith,True,True,16.0,75.0,3.0,1.0,3.0,3.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Griboyedov street, Yerevan",1000000.0,AMD,monthly,2022-12-15,none,none,none,A31193,31193,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,22,Stone,False,False,5.0,135.0,4.0,2.0,2.8,4.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,"Tumanyan street, Yerevan",2500.0,USD,monthly,2022-12-15,none,none,none,A31194,31194,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,67,Stone,False,True,8.0,32.0,1.0,1.0,2.7,3.0,Not available,Available,Major Renovation,11.0,11.0,10.0,"Moldovakan street, Yerevan",150000.0,AMD,monthly,2022-12-15,none,none,none,A31198,31198,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,30,Stone,False,False,5.0,45.0,1.0,1.0,3.0,2.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,Yerevan › Kentron,700.0,USD,monthly,2022-12-15,none,none,none,A31199,31199,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,27,Stone,False,False,4.0,32.0,2.0,1.0,2.8,3.0,Not available,Available,Euro Renovation,11.0,11.0,12.0,"Արդյունաբերական տարածք Քանաքեռ ՀԷԿ, Երևան",190000.0,AMD,monthly,2022-12-15,none,none,none,A31203,31203,Address was Missing; The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,69,Stone,False,False,5.0,33.0,1.0,1.0,2.7,3.0,Not available,Available,Major Renovation,11.0,10.0,10.0,"Հրաչյա Քոչար փողոց 17, Yerevan",190000.0,AMD,monthly,2022-12-15,none,none,none,A31204,31204,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,52,Monolith,True,True,14.0,55.0,2.0,1.0,2.8,3.0,Open balcony,Available,Designer Renovation,10.0,10.0,12.0,"Argishti street, Երևան",550000.0,AMD,daily,2022-12-15,none,none,none,A31205,31205,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,49,Monolith,True,True,19.0,97.0,3.0,1.0,3.0,14.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,"Hrachya Nersisyan street, Yerevan",700000.0,AMD,monthly,2022-12-15,none,none,none,A31215,31215,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,26,Monolith,True,True,9.0,220.0,5.0,2.0,3.0,7.0,Multiple balconies,Available,Euro Renovation,11.0,11.0,10.0,"Lvovyan street, Yerevan",2500.0,USD,monthly,2022-12-15,none,none,none,A31218,31218,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,58,Monolith,True,True,16.0,170.0,4.0,2.0,2.8,7.0,Multiple balconies,Available,Major Renovation,11.0,11.0,10.0,"Vardanants Street, Yerevan",3500.0,USD,monthly,2022-12-15,none,none,none,A31219,31219,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,31,Monolith,True,True,9.0,107.0,3.0,2.0,2.75,6.0,Open balcony,Available,Major Renovation,10.0,10.0,10.0,"Nikoghayos Adonts Street, Yerevan",700000.0,AMD,monthly,2022-12-15,none,none,none,A31225,31225,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,68,Monolith,True,True,4.0,160.0,4.0,2.0,3.0,4.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,10.0,"Garegin Hovsepyan Street, Yerevan",2000.0,USD,monthly,2022-12-15,none,none,none,A31226,31226,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,49,Stone,False,False,5.0,37.0,2.0,1.0,2.8,1.0,Not available,Available,Euro Renovation,11.0,12.0,11.0,"Komitas Avenue, Yerevan",450000.0,AMD,monthly,2022-12-15,none,none,none,A31252,31252,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,46,Monolith,True,True,12.0,71.0,2.0,1.0,3.0,7.0,Open balcony,Available,Designer Renovation,11.0,12.0,10.0,"Komitas Avenue, Yerevan",800.0,USD,monthly,2022-12-15,none,none,none,A31254,31254,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,21,Stone,False,False,5.0,38.0,1.0,1.0,2.7,3.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,"Abovyan street, Yerevan",15000.0,AMD,daily,2022-12-15,none,none,none,A31255,31255,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,41,Stone,False,False,1.0,100.0,1.0,1.0,3.0,1.0,Open balcony,Available,Euro Renovation,10.0,11.0,10.0,"Sari Tagh 7-th street, Yerevan",150000.0,AMD,monthly,2022-12-15,none,none,none,A31256,31256,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,60,Monolith,True,True,12.0,45.0,2.0,1.0,2.7,7.0,Not available,Available,Designer Renovation,11.0,10.0,11.0,"Northern Avenue, Yerevan",100.0,USD,daily,2022-12-15,none,none,none,A31262,31262,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Female,65,Stone,False,False,4.0,200.0,6.0,2.0,3.2,3.0,Multiple balconies,Available,Designer Renovation,12.0,10.0,10.0,"Yeznik Koghbatsi street, Yerevan",3800.0,USD,monthly,2022-12-15,none,none,none,A31268,31268,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,52,Stone,False,False,5.0,150.0,5.0,2.0,2.8,1.0,Closed balcony,Partial Furniture,Cosmetic Renovation,11.0,11.0,10.0,"Artem Mikoyan street 11, Yerevan",380000.0,AMD,monthly,2022-12-15,none,none,none,A31273,31273,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,33,Monolith,True,True,10.0,240.0,4.0,3.0,2.8,6.0,Not available,Available,Major Renovation,11.0,10.0,10.0,"Teryan street, Yerevan",6000.0,USD,monthly,2022-12-15,none,none,none,A31278,31278,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,49,Stone,False,False,4.0,55.0,2.0,1.0,3.2,4.0,Closed balcony,Partial Furniture,Old Renovation,11.0,11.0,10.0,"Shirak street 21, Երևան",165000.0,AMD,monthly,2022-12-15,none,none,none,A31287,31287,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Male,43,Stone,True,False,2.0,25.0,1.0,1.0,3.0,1.0,Not available,Available,Cosmetic Renovation,10.0,10.0,10.0,"Ծովակալ Իսակովի պողոտա 83/24, Երևան",45000.0,AMD,monthly,2022-12-15,none,none,none,A31294,31294,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,26,Monolith,True,True,9.0,120.0,3.0,2.0,3.0,7.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Northern Avenue 10, Yerevan",130.0,USD,daily,2022-12-15,none,none,none,A31296,31296,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Female,44,Monolith,True,True,15.0,135.0,3.0,2.0,3.0,2.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Aram Street, Yerevan",43000.0,AMD,daily,2022-12-15,none,none,none,A31302,31302,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,49,Monolith,True,True,11.0,125.0,3.0,2.0,3.0,10.0,Not available,Available,Designer Renovation,11.0,10.0,11.0,"Saryan street, Երևան",200.0,USD,daily,2022-12-15,none,none,none,A31304,31304,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Male,21,Stone,False,False,6.0,157.0,4.0,1.0,2.8,6.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,Yerevan › Kentron,1600.0,USD,monthly,2022-12-15,none,none,none,A31321,31321,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,58,Monolith,True,True,20.0,135.0,3.0,1.0,3.0,15.0,Open balcony,Available,Euro Renovation,11.0,10.0,10.0,"Vardanants Street, Yerevan",1800.0,USD,monthly,2022-12-15,none,none,none,A31326,31326,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,55,Monolith,True,True,20.0,160.0,3.0,2.0,3.0,2.0,Open balcony,Available,Euro Renovation,11.0,10.0,12.0,"Aram Street, Yerevan",2000.0,USD,monthly,2022-12-15,none,none,none,A31337,31337,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,31,Stone,False,False,5.0,50.0,1.0,1.0,2.7,1.0,Closed balcony,Available,No Renovation,10.0,10.0,12.0,"Victor Hambardzumyan Street, Yerevan",8000.0,AMD,daily,2022-12-15,none,none,none,A31338,31338,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,35,Stone,True,True,11.0,140.0,3.0,2.0,3.0,10.0,Multiple balconies,,Designer Renovation,10.0,10.0,10.0,"Դերենիկ Դեմիրճյան փողոց 12/14, Երևան",1000000.0,AMD,monthly,2022-12-15,none,none,none,A31349,31349,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,55,Stone,False,True,9.0,75.0,3.0,1.0,2.8,2.0,Closed balcony,,Major Renovation,0.0,0.0,0.0,"Zoravar Andranik St, Yerevan",600.0,USD,monthly,2022-12-15,none,none,none,A31350,31350,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,63,Monolith,True,True,14.0,38.0,1.0,1.0,3.5,4.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Sayat Nova avenue 2, Yerevan",300000.0,AMD,monthly,2022-12-15,none,none,none,A31352,31352,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,27,Stone,False,False,4.0,188.0,4.0,3.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,Yerevan › Kentron,3200.0,USD,monthly,2022-12-15,none,none,none,A31363,31363,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,47,Stone,False,False,4.0,38.0,1.0,1.0,2.7,4.0,Not available,Available,Major Renovation,11.0,10.0,10.0,"Tigran Mets Avenue, Yerevan",400000.0,AMD,monthly,2022-12-15,none,none,none,A31369,31369,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,32,Panels,False,True,9.0,56.0,1.0,1.0,2.75,4.0,Multiple balconies,Available,Cosmetic Renovation,11.0,10.0,10.0,"Գուսան Շերամ փողոց, Երևան",175000.0,AMD,monthly,2022-12-15,none,none,none,A31373,31373,Address was Missing; The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Male,40,Panels,False,True,15.0,73.0,3.0,2.0,2.8,5.0,Open balcony,Available,Designer Renovation,11.0,11.0,11.0,"Mesrop Mashtots , Երևան",38000.0,AMD,daily,2022-12-15,none,none,none,A31375,31375,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Female,22,Monolith,True,True,10.0,145.0,3.0,2.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Northern Avenue, Yerevan",2300.0,USD,monthly,2022-12-15,none,none,none,A31377,31377,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,28,Stone,False,False,5.0,140.0,4.0,3.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Mesrop Mashtots, Երևան",38000.0,AMD,daily,2022-12-15,none,none,none,A31378,31378,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,32,Panels,False,True,14.0,80.0,3.0,2.0,2.8,5.0,Open balcony,Available,Designer Renovation,11.0,10.0,11.0,"Amiryan Street 15, Yerevan",40000.0,AMD,daily,2022-12-15,none,none,none,A31388,31388,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,29,Monolith,True,True,16.0,95.0,3.0,2.0,3.2,12.0,Multiple balconies,Available,Designer Renovation,11.0,12.0,10.0,"Բյուզանդի փողոց, Երևան",3000.0,USD,monthly,2022-12-15,none,none,none,A31392,31392,Address was Missing; The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,49,Stone,True,False,3.0,31.0,1.0,1.0,2.8,1.0,Open balcony,Available,Major Renovation,12.0,12.0,10.0,"Զաքարիա Սարկավագի փողոց, Երևան",220000.0,AMD,monthly,2022-12-15,none,none,none,A31393,31393,Address was Missing; The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,51,Stone,False,False,4.0,30.0,1.0,1.0,2.75,1.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,"Estonakan street 5, Yerevan",300000.0,AMD,monthly,2022-12-15,none,none,none,A31402,31402,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,33,Stone,False,False,4.0,37.0,1.0,1.0,2.7,1.0,Not available,Available,Major Renovation,11.0,10.0,11.0,"Tpagrichner Street, Yerevan",50.0,USD,daily,2022-12-15,none,none,none,A31414,31414,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,22,Stone,False,False,5.0,37.0,1.0,1.0,3.0,5.0,Open balcony,Available,Major Renovation,11.0,10.0,11.0,"Saryan Street, Yerevan",24000.0,AMD,daily,2022-12-15,none,none,none,A31419,31419,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,45,Panels,False,False,5.0,35.0,2.0,1.0,2.7,3.0,Open balcony,Available,Major Renovation,10.0,10.0,11.0,"Lepsius street, Yerevan",20000.0,AMD,daily,2022-12-15,none,none,none,A31426,31426,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,63,Stone,False,False,4.0,27.0,1.0,1.0,2.7,2.0,Not available,Not available,Partial Renovation,11.0,11.0,10.0,Yerevan › Malatia-Sebastia,140000.0,AMD,monthly,2022-12-15,none,none,none,A31429,31429,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,32,Stone,False,False,5.0,33.0,1.0,1.0,2.75,3.0,Closed balcony,Available,Euro Renovation,11.0,11.0,10.0,Yerevan › Avan,250000.0,AMD,monthly,2022-12-15,none,none,none,A31432,31432,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,32,Stone,False,False,4.0,200.0,5.0,2.0,3.0,3.0,Open balcony,By agreement,Major Renovation,11.0,10.0,12.0,Yerevan › Nor Nork,350000.0,AMD,monthly,2022-12-15,none,none,none,A31436,31436,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,64,Stone,False,False,5.0,64.0,2.0,1.0,2.7,3.0,Closed balcony,Available,Cosmetic Renovation,12.0,12.0,10.0,"Komitas Avenue, Yerevan",800.0,USD,monthly,2022-12-15,none,none,none,A31437,31437,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,52,Monolith,True,True,16.0,160.0,4.0,2.0,3.0,10.0,Open balcony,By agreement,Major Renovation,11.0,10.0,12.0,Yerevan › Davitashen,1200.0,USD,monthly,2022-12-15,none,none,none,A31439,31439,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,62,Stone,False,False,4.0,280.0,4.0,2.0,3.0,1.0,Multiple balconies,By agreement,Major Renovation,11.0,10.0,12.0,Yerevan › Arabkir,1000.0,USD,monthly,2022-12-15,none,none,none,A31440,31440,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,67,Monolith,True,True,14.0,38.0,1.0,1.0,2.8,14.0,Open balcony,Available,Cosmetic Renovation,11.0,10.0,11.0,"Argishti street, Yerevan",16000.0,AMD,daily,2022-12-15,none,none,none,A31445,31445,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,66,Stone,False,False,5.0,140.0,2.0,1.0,2.7,4.0,Not available,Available,Partial Renovation,11.0,10.0,10.0,"Avetis Aharonyan street, Yerevan",350000.0,AMD,monthly,2022-12-15,none,none,none,A31446,31446,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,24,Stone,False,False,2.0,37.0,1.0,1.0,3.2,2.0,Open balcony,Available,Euro Renovation,12.0,10.0,12.0,"Shirvanzade street 2, Yerevan",180000.0,AMD,monthly,2022-12-15,none,none,none,A31447,31447,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,33,Stone,False,False,4.0,118.0,3.0,1.0,3.0,3.0,Multiple balconies,Partial Furniture,Designer Renovation,11.0,11.0,11.0,Yerevan › Kentron,850000.0,AMD,monthly,2022-12-15,none,none,none,A31449,31449,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,52,Monolith,True,True,13.0,160.0,3.0,2.0,3.0,5.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,"Amiryan Street, Yerevan",3000.0,USD,monthly,2022-12-15,none,none,none,A31453,31453,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,36,Stone,False,False,3.0,150.0,2.0,1.0,3.0,3.0,Multiple balconies,Available,Major Renovation,11.0,11.0,10.0,"Tamanyan street, Yerevan",1950.0,USD,monthly,2022-12-15,none,none,none,A31454,31454,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,23,Monolith,True,True,5.0,200.0,4.0,3.0,3.0,4.0,Open balcony,Available,Designer Renovation,11.0,11.0,10.0,"Teryan street, Yerevan",5000.0,USD,monthly,2022-12-15,none,none,none,A31456,31456,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,47,Monolith,True,True,12.0,150.0,3.0,2.0,3.0,10.0,Multiple balconies,Available,Designer Renovation,11.0,11.0,10.0,"Դերենիկ Դեմիրճյանի փողոց, Երևան",2500.0,USD,monthly,2022-12-15,none,none,none,A31457,31457,Address was Missing; The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,26,Monolith,True,True,17.0,150.0,4.0,2.0,3.0,11.0,Multiple balconies,Available,Designer Renovation,11.0,10.0,10.0,"Marshal Baghramyan avenue, Yerevan",2200.0,USD,monthly,2022-12-15,none,none,none,A31473,31473,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,35,Monolith,True,True,13.0,38.0,1.0,1.0,3.0,7.0,Open balcony,Available,Designer Renovation,10.0,10.0,10.0,"Argishti street, Երևան",1000.0,USD,monthly,2022-12-15,none,none,none,A31475,31475,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,19,Monolith,True,True,10.0,140.0,4.0,2.0,3.0,6.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,"Komitas Avenue, Yerevan",2100.0,USD,monthly,2022-12-15,none,none,none,A31476,31476,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,59,Stone,False,False,4.0,130.0,4.0,2.0,3.0,2.0,Closed balcony,Available,Designer Renovation,11.0,10.0,11.0,"Tumanyan street, Yerevan",150.0,USD,daily,2022-12-15,none,none,none,A31477,31477,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Male,66,Monolith,True,True,18.0,170.0,4.0,2.0,3.0,2.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,"Rostom street, Yerevan",500000.0,AMD,monthly,2022-12-15,none,none,none,A31489,31489,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,59,Monolith,True,True,10.0,210.0,5.0,2.0,3.0,2.0,Open balcony,Available,Major Renovation,11.0,11.0,10.0,"Alek Manoukyan street, Yerevan",1500.0,USD,monthly,2022-12-15,none,none,none,A31504,31504,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,56,Monolith,True,True,11.0,160.0,4.0,2.0,3.0,9.0,Multiple balconies,Available,Designer Renovation,11.0,11.0,10.0,"Amiryan Street, Yerevan",1500.0,USD,monthly,2022-12-15,none,none,none,A31506,31506,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,68,Stone,False,False,4.0,220.0,4.0,3.0,3.0,4.0,Open balcony,Available,Euro Renovation,11.0,11.0,10.0,"Tumanyan street, Yerevan",1300.0,USD,monthly,2022-12-15,none,none,none,A31507,31507,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,18,Stone,False,False,5.0,45.0,1.0,1.0,3.0,5.0,Not available,,Euro Renovation,0.0,0.0,0.0,"Pushkin Street, Yerevan",700.0,USD,monthly,2022-12-15,none,none,none,A31508,31508,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,42,Monolith,True,True,19.0,101.0,3.0,2.0,3.0,13.0,Open balcony,Available,Designer Renovation,11.0,10.0,10.0,"Pavstos Buzand Street 97, Yerevan",3500.0,USD,monthly,2022-12-15,none,none,none,A31509,31509,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,22,Monolith,True,True,11.0,150.0,3.0,2.0,3.0,10.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Դերենիկ Դեմիրճյան փողոց, Երևան",2800.0,USD,monthly,2022-12-15,none,none,none,A31513,31513,Address was Missing; The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,25,Stone,False,False,5.0,30.0,1.0,1.0,3.0,1.0,Open balcony,Available,Major Renovation,11.0,10.0,11.0,"Nar-Dos street, Yerevan",20000.0,AMD,daily,2022-12-15,none,none,none,A31519,31519,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,34,Panels,False,True,9.0,87.0,3.0,1.0,2.75,8.0,Multiple balconies,Available,Partial Renovation,11.0,10.0,12.0,"Ծովակալ Իսակովի պողոտա, Երևան",700.0,USD,monthly,2022-12-15,none,none,none,A31540,31540,Address was Missing; The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Female,49,Monolith,False,True,9.0,35.0,1.0,1.0,2.7,1.0,Not available,Available,Euro Renovation,11.0,10.0,10.0,"Yeznik Koghbatsi street, Yerevan",300000.0,AMD,monthly,2022-12-15,none,none,none,A31541,31541,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,27,Monolith,True,True,12.0,138.0,4.0,3.0,3.0,7.0,Open balcony,Available,Euro Renovation,11.0,12.0,10.0,"Aram Street, Yerevan",150.0,USD,daily,2022-12-15,none,none,none,A31543,31543,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,59,Monolith,True,True,18.0,140.0,3.0,2.0,3.0,14.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Hayrik Muradyan street, Yerevan",2000.0,USD,monthly,2022-12-15,none,none,none,A31548,31548,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,66,Monolith,True,True,17.0,245.0,4.0,3.0,3.0,16.0,Multiple balconies,Available,Major Renovation,11.0,10.0,10.0,"Sayat Nova avenue, Yerevan",3500.0,USD,monthly,2022-12-15,none,none,none,A31549,31549,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,26,Monolith,True,True,10.0,120.0,3.0,2.0,3.0,5.0,Open balcony,Available,Euro Renovation,11.0,10.0,12.0,"Northern Avenue, Yerevan",160.0,USD,daily,2022-12-15,none,none,none,A31555,31555,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Male,64,Monolith,True,True,9.0,150.0,4.0,2.0,3.0,5.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Aygedzor street, Yerevan",1500.0,USD,monthly,2022-12-15,none,none,none,A31560,31560,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,61,Monolith,True,True,8.0,225.0,5.0,2.0,3.0,7.0,Open balcony,Available,Euro Renovation,11.0,10.0,11.0,"Mher Mkrtchyan street, Yerevan",200.0,USD,daily,2022-12-15,none,none,none,A31562,31562,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,66,Stone,False,False,3.0,24.0,1.0,1.0,3.0,1.0,Not available,Available,Cosmetic Renovation,11.0,11.0,10.0,"Karapet Ulnetsi Street, Yerevan",200000.0,AMD,monthly,2022-12-15,none,none,none,A31565,31565,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,24,Stone,False,False,3.0,24.0,2.0,1.0,3.0,1.0,Not available,Available,Partial Renovation,11.0,10.0,10.0,Yerevan › Kanaker-Zeytun,200000.0,AMD,monthly,2022-12-15,none,none,none,A31566,31566,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,49,Monolith,True,True,23.0,175.0,4.0,3.0,3.0,17.0,Open balcony,Available,Major Renovation,11.0,10.0,10.0,"Vardanants street, Երևան",3000.0,USD,monthly,2022-12-15,none,none,none,A31573,31573,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,36,Monolith,True,True,12.0,120.0,4.0,2.0,3.0,4.0,Multiple balconies,Available,Major Renovation,11.0,11.0,10.0,"Pavstos Buzand Street 12, Yerevan",3000.0,USD,monthly,2022-12-15,none,none,none,A31577,31577,The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,65,Monolith,True,True,6.0,300.0,5.0,3.0,3.0,5.0,Multiple balconies,Available,Designer Renovation,11.0,11.0,10.0,"Ալեք Մանուկյանի փողոց, Երևան",4000.0,USD,monthly,2022-12-15,none,none,none,A31595,31595,Address was Missing; The price was outside a 5% IQR (Inter-Quartile Range) for its currency duration; ,
1,Male,50,Stone,False,False,4.0,39.0,1.0,1.0,3.0,3.0,Open balcony,Available,Designer Renovation,11.0,11.0,11.0,"Republic Square, Yerevan",26000.0,AMD,daily,2022-12-15,none,none,none,A31597,31597,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,26,Stone,False,False,5.0,55.0,2.0,1.0,3.0,3.0,Not available,Available,Euro Renovation,11.0,11.0,11.0,"Mesrop Mashtots Avenue, Yerevan",36000.0,AMD,daily,2022-12-15,none,none,none,A31604,31604,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Female,65,Monolith,True,True,8.0,80.0,3.0,1.0,3.0,7.0,Open balcony,Available,Euro Renovation,11.0,11.0,12.0,"Amiryan Street, Yerevan",150.0,USD,daily,2022-12-15,none,none,none,A31614,31614,The Monthly USD price was outside a 1% IQR (Inter-Quartile Range); ,
1,Female,50,Monolith,True,True,14.0,150.0,3.0,2.0,3.0,13.0,Open balcony,Available,Euro Renovation,11.0,11.0,12.0,"Aram Street, Yerevan",2500.0,USD,monthly,2022-12-15,none,none,none,A31615,31615,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,62,Monolith,True,True,8.0,140.0,3.0,2.0,3.0,5.0,Multiple balconies,Available,Major Renovation,11.0,12.0,10.0,"Northern Avenue, Yerevan",2500.0,USD,monthly,2022-12-15,none,none,none,A31628,31628,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Male,60,Monolith,True,True,10.0,135.0,3.0,2.0,3.2,7.0,Not available,Available,Designer Renovation,11.0,10.0,10.0,"Northern Avenue, Yerevan",2500.0,USD,monthly,2022-12-15,none,none,none,A31631,31631,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
1,Female,63,Stone,False,False,5.0,20.0,1.0,1.0,2.7,1.0,Not available,Available,Major Renovation,11.0,11.0,10.0,"Halabyan Street 34, Yerevan",200000.0,AMD,monthly,2022-12-15,none,none,none,A31634,31634,The Floor Area was Outside a 5% IQR (Inter-Quartile Range); ,
